customer_id,state,total_revenue,frequency,recency_days
57254253b91069d90c2d105ce6d82f7b,SP,49.87,1,2655
9f4a95fe0b7a6b9cc179746f59c4c3f8,MG,49.8,1,2747
7b223c067f465acef7f67a7ec41004a3,SP,49.79,1,2733
25487abdc670ca746db1aedd61d7df96,RJ,49.71,1,2662
799d6b19e5ec98c1b865f2382a1e2503,SP,49.67,1,2677
794c653990d6308974884f5fe235a9a7,SP,49.53,1,2653
397860a986b2ba52addbf1178aa4e378,SP,49.45,1,2669
decc66bc37af2784bd0358fb65f2bb3f,GO,49.42,1,2678
1588d0ba7118a3b06dfde1e949bd7f80,SC,49.31,1,2709
494b947692488027345ce3669e0b8432,MG,49.31,1,2713
7dbed95882f0d8bdb7279f822f09bd96,RJ,49.3,1,2675
52f02704d86432ee5cc102081bd388dc,SP,49.29,1,2742
06d2794bd8c6d90db6889d6c5f2d83ea,RJ,49.22,1,2719
7d7f08e05db9522cd32a297786532d45,RS,49.06,1,2681
204f2214df152493387db796c85ae8cd,RS,49.01,1,2745
a4b335b12eb32aaa328358a6e279deb1,PI,48.9,1,2668
bc3fb21b8a9ea7bce5774be093664ecf,SC,48.87,1,2670
1ba23b73f82990c2de74ebf5a28838b8,GO,48.87,1,2672
b1ce93bb7fef49deb9c3ba4ad28ba1a7,SP,48.85,1,2722
569cbbfadfdffd4544f71eb41e19d28d,SP,48.83,1,2703
1b155d898d2a9c2fec690a22e52df81d,SP,48.82,1,2663
4ff832ce3c50778693180bab3db7b716,SP,48.81,1,2654
c7f2968561f5d98aedb2b35aa91acb29,SP,48.77,1,2738
95f347a9955c610485ec8ce536ee403f,SP,48.74,1,2718
9b67d5c0e09cc76c9549477996b49891,SP,48.72,1,2702
e9fade7e1c719ddde440027916f6e5e0,SC,48.7,1,2694
fc6d5621cd3c9e4c35408c896771a7f1,SP,48.5,1,2667
3771be0d7801bd5fe36223f4c83675b7,MG,48.43,1,2688
596c43277318c607391f4e4124fe579e,SP,48.43,1,2689
462a17cd00cf6ff721ccf8ad82fac28d,SP,48.34,1,2746
1909b44d6c01d36a4d946e60f46036b3,MG,48.31,1,2683
644047f9e8322e495b084f1884276936,MG,48.31,1,2667
1128a133c281106fc866773b4a79888c,MG,48.31,1,2711
226b860a6fe1971bfbf3b36a7c54e4ce,RJ,48.31,1,2656
59cb919cf0144e77dc645ec6d6d1c803,DF,48.3,1,2717
a315fcfe43f26b429a9dc25518afa11c,RJ,48.3,1,2661
018447394d87c7921d8ee1fb40d91d90,RS,48.3,1,2657
e9195926b82fbae50a32827fdcfd42f1,PR,48.3,1,2706
cfa5bd743a20cdbca4d73daa497fcbb7,SC,48.3,1,2703
f4b6b12c622bee8aecbfb2114025cb13,PR,48.3,1,2665
a376f52713685c4bf13fcd69b2a5eac5,GO,48.3,1,2672
75d1ae5c2bcbc14de4a8ec95bfc28dfa,MG,48.3,1,2708
0340a58f4c5575ef03a6083a95c01166,MG,48.3,1,2666
251a0c3704affcfc069c2ed0ec3937b7,SP,48.3,1,2657
49fbaec7f8c365d12595c7b6cb6db285,MG,48.3,1,2722
4e9197af241b5714a60a998bde13aecd,SP,48.28,1,2736
ec067210c41cbde7668db4696ba7e222,RS,48.23,1,2661
fa5b2ac95603afa5cb70babb2747b6dc,RS,48.22,1,2736
13df83363288f0864b3be4b0a8bd0527,BA,48.22,1,2668
0c3f432e2cf7ebb3a2cd874a8da89541,GO,48.22,1,2733
3c3a00f69855a5f23fd23dd32cff5a04,MG,48.21,1,2689
201f52a9d850d5989432654fae9e1f85,RJ,48.21,1,2676
9a2b8810ad214ac140e3fa546f8414e7,SP,48.21,1,2656
b1025fe116e2906edeb529c659bac499,MG,48.21,1,2720
a4132628628628983c809d9a99c71feb,SP,48.21,1,2724
0b686b6cc50a4a516f7c2621e8d35287,SP,48.21,1,2668
abdf6cc37ffadac78377e096c2d298f0,MG,48.21,1,2677
2cba5fc83f8a83c775a94950777c5c92,SP,48.21,1,2709
835f0839de5bb6a2928f7343a9293245,SP,48.13,1,2728
477d25a94a52bc31e37ca4c2bd589cb0,MG,48.13,1,2733
2943c96dbf527b612175ebfd1b3266fe,SP,47.91,1,2716
3c4686a68ad60da3cfffd677cb17c1f7,PR,47.86,1,2690
11ccdef696a84d0671c602467bb81e2a,PB,47.84,1,2733
5cadfa13d0742ccdc9614eedc1bc401c,MG,47.64,1,2711
2f9b39d0a777ef84929837be047f2fd1,RS,47.6,1,2684
752c4dd83fb5869511dace7d6903b8f9,SP,47.58,1,2681
c29335a8f8c366e3b1b384dbef4e909e,SP,47.54,1,2710
b7e7735a10461352a5c12c730d78292c,SP,47.53,1,2678
b803912812d884a45f3ffddd591b97b4,SP,47.53,1,2667
3df902b907645c2fd5d4202cdaff0103,SP,47.44,1,2659
8ef7d02f2a0e0ec0c19e78519b01d689,SP,47.44,1,2655
bd3d101fa88a7a54f0d0834fd16d213d,SP,47.44,1,2655
7a7d6b506791478fbec785458412fd17,SP,47.4,1,2669
03021263578e74c1f2bd92697a37d93b,SP,47.37,1,2703
973d4d86f73cebd0e362b5e7b1ff21b6,PA,47.32,1,2675
caf41181500ad3417b42e255355ffd7d,RJ,47.3,1,2670
fc60d04fc5b40da6a511f0aa3157eea1,MG,47.29,1,2690
d53dd905727c9245ee862fbdc28b7c8f,SP,47.29,1,2727
04e21ae2a1e759be1d67a5b71ec38e84,MG,47.29,1,2700
7c35eea9239c528dc292c23b2169ef47,RJ,47.23,1,2744
773955295ef286f5d3b8fca9caa6bd9e,RS,47.14,1,2688
4de495b9945a8375377fe484c4e14269,BA,47.1,1,2663
8b9961ee7fbfe184efcc6e2b0c81e2f5,CE,47.1,1,2699
11898977321d3640884b161d1c2a1baa,BA,47.05,1,2729
cc1e52b3e5a11fb575ca9d9d6f97a77e,RJ,47.0,1,2693
ac7a943dcc91b2da7960e8e8950f672c,SP,46.92,1,2701
cd66b3292759297a98c21405c06da1ae,SP,46.72,1,2658
dc65d433aebdabfb3e8ef0612d7a3e67,MG,46.61,1,2745
e2ee7c7bdeaba94d4dcca33293dc2ab5,BA,46.6,1,2684
a78737fe65e513541043cdb631b4d3df,SP,46.54,1,2719
8e0d0cfab72f733812ae2f71669ce2d3,PE,46.54,1,2726
c87e0e6aa4b3321adb017785ff605af2,SP,46.53,1,2725
0eccbe00ed4a0a2dc61fcf5a3a37d8a0,SP,46.53,1,2681
41b8ed78b252f230f2ba8ff26d8881b8,SP,46.5,1,2655
fcd3d27da039898ed57693dbbe9d99ce,SP,46.48,1,2663
f6d214193841390197663b8dec793597,SP,46.43,1,2704
f15b6be11357fe234e98422649972fab,BA,46.35,1,2693
754af71a315386565b9d6c667afb2cf6,RJ,46.3,1,2722
a0de49e00efb2ecb7d47d0266b771319,RJ,46.29,1,2722
5618ab3c9d94075477e41a0e684e595b,MS,46.29,1,2670
7ef663a8207160332584b183b6cdd739,SP,46.27,1,2659
45c0488bbf01d069aa286319b66e22e7,SP,46.26,1,2664
20482623ebecb062754216d6dceb430d,MG,46.22,1,2745
884a0382689fb4085be0b4811e3a4d59,MG,46.2,1,2712
2a91703cad4c9fec97e104c5977a050c,SC,46.2,1,2708
a09fe082576117028fdad56f51dab563,MG,46.2,1,2693
8054353ddf4b0467f31987ace6bfef6d,ES,46.2,1,2674
1f822c22c8cf0ad7766811f866810e46,RS,46.2,1,2715
d5c138f172735c1c1577c1ebdc267782,MG,46.2,1,2656
b97fbf4bac9d15cbe025fc985e559c55,SP,46.1,1,2693
ff979d3f952328374b41b7b6b52a56f1,ES,46.03,1,2675
5fdd49edb09becac48278186f305ccc0,PR,46.03,1,2685
deac5870962fbc4af64040f2cbfd57d9,SP,45.91,1,2687
193f4a251d74904c94df4e330756fc6c,SP,45.89,1,2655
8fd68cfc0541d32dc20c7a90c0a1a6fd,SC,45.78,1,2708
994dda0546cb91c1d66152c1ab2b6a0f,RJ,45.78,1,2701
1dc39ef0968a2aa4522c242710d45c81,SP,45.78,1,2652
47bf97506ad07fa9e32c567e32fe2c07,SP,45.7,1,2670
22a0d3267eca495ae5c5ea5aea7cd2b9,SP,45.53,1,2674
0e547cffbbc6b5b7c0fcf80f67f41773,SP,45.46,1,2665
5270e49915940227aa249443efb143a1,SP,45.43,1,2662
048de0c58d1e0162415cff6a34e2df65,SP,45.43,1,2739
682449c788b11d4c5ef647150e828bac,RJ,45.379999999999995,1,2676
a9ce726bdb822ae3acbc379afaa1423c,SP,45.32,1,2649
2480cae0db14e17cff537d55abfb967e,SC,45.3,1,2651
fde36cbf0bd0b0b6fe9f66d4648fcf5b,RJ,45.28,1,2688
4592ee35fe658d1f90e10496599d9700,SP,45.23,1,2669
a22f32819804b087cea3366de1fe1ca4,SP,45.21,1,2670
727b6f36c84dbd98528755de77c36ae4,SP,45.21,1,2675
9c858642bbd041a9ff9ae3864d9724f9,CE,45.2,1,2719
347e101206864757b72e2b1b64a3cf5a,PB,45.2,1,2718
60840dcf2701955cedc2aff564f80c3e,MG,45.19,1,2707
ea6e237ce2de204046adcc63b08096c2,DF,45.19,1,2712
73b4e854ef8cd9b58571a4cc547c72b3,DF,45.19,1,2685
581bfa7dba0e2af6de4773278a40f128,SP,45.13,1,2741
13d270a62ccf028c0adf913af6be714f,MG,45.13,1,2731
11c9730340dc403bf23bf523be47ed1d,MT,45.05,1,2740
e94bc388ebb638442a3002cb89b303f8,PA,44.99,1,2662
034114dc2bf3002b8d1bad87a64e0ade,BA,44.98,1,2717
3adc77adab095b6ea28a7d367757712f,MG,44.87,1,2712
ebfb3f2e532c37d5a959ded000c9f603,SP,44.87,1,2701
1fb677ba61c86efb05836475022c5d98,PI,44.87,1,2681
de4347cfed448a35884a19949bc53087,BA,44.82,1,2680
966d6b478afaf9165164bd8b326b9773,SP,44.82,1,2700
02f5837ff2d19277d066df76e27a8cca,SP,44.72,1,2731
dd715553c3f98a39626ca2e3686fe32c,SP,44.72,1,2717
12ef94446bb39eb7506941f858526d29,PR,44.69,1,2719
f5f3242bba5ab36a8ade51d9d8f283d4,RS,44.69,1,2654
5ff50264ef1c7e41b2cc310306819e37,MG,44.69,1,2731
da181e0b77b202c246e47de9c723ddf9,SP,44.58,1,2686
de7e52da448543076d3d234adf140a10,MG,44.51,1,2674
c7b9d36724242fbe5ac804ae521215a0,PR,44.5,1,2712
c98cf172e6421f9786c711fa72fc90b4,MG,44.5,1,2673
9909b2105c93cda0354677dde50d062b,SP,44.49,1,2667
f2e14ec79f564dfb581a105d31f7fd6c,SC,44.48,1,2692
302ddfd48143e8c407b25c746096e09f,ES,44.47,1,2696
db93eae3053808be50d383411b5998cf,PR,44.41,1,2660
17f4aec6b201b05577ea4cf3879a6375,SP,44.36,1,2738
a97ffd7dc1f722793d4ab4db1eb815f5,RJ,44.3,1,2663
98b50f67673f8ca597407241c37b8d1f,PR,44.3,1,2655
7fcf344378d1a24b4c66a77962d99c17,SP,44.29,1,2745
3d197de98c810d01083ae0df2a8c0b04,SP,44.28,1,2723
4930f6567dce2dc4c31030e3683c9827,SP,44.28,1,2668
c8e83cefa49633dd155e77b07f46896a,SP,44.2,1,2697
5d9bc2aa134dd8adae770399d88f42c4,SP,44.2,1,2680
62cdc09fa361dffa1c33237c1d8c16ca,SC,44.18,1,2689
2394d012a2494af9af1071537d9b3278,SP,44.13,1,2741
0809899bfc84b0bc917a8c279c5dbb5b,TO,43.98,1,2690
c22c18c6abf2718fb68eadc2d0c22a94,SP,43.88,1,2728
8ff7ace831161da79f068d3e92d3a9cf,SC,43.83,1,2707
e24c0945fa2087c097670b25251de11d,SP,43.69,1,2703
7675279aa67fc4800dd667d60cc92713,RJ,43.66,1,2746
15aee229d1d48b6a17dd0b8e2a3705e0,SP,43.55,1,2649
26088294bb55860ca38501a1182dce6b,SP,43.49,1,2669
b34c248b00a925d02d3d4a1c5877e482,SP,43.45,1,2717
3c6f2c53258e60f1475d52d320a3891c,SP,43.41,1,2674
b02fe747da41e2ed5f7ff745a81d5a2a,SP,43.38,1,2734
819cbd55a98fda9364f7241bc8336a14,SP,43.34,1,2669
e73b0f49d0f8244b5fc363b88584ec43,SP,43.3,1,2661
00993c1bdbff4f24ca6b8124b4cf5a1f,RS,43.29,1,2684
3a0d9464f949d26dc04a2d4a13e1aac2,RS,43.28,1,2687
ef019b3cc077faf03d999168daaf8d07,SP,43.28,1,2731
0da38d38529e170d768aa55382969f6e,GO,43.27,1,2720
54099127e93a69b6697c6d12fba8fa2c,PR,43.27,1,2695
eb46deb9e3c7469abf39577b396e5346,PR,43.27,1,2657
c0081bc30aa145f28ed9b2e364453f8a,SC,43.27,1,2723
ffe6224c02307bc5fd2e5c7566bd674a,MG,43.27,1,2715
4fd85249a73ef3fe0633c37c5b597bb0,MG,43.16,1,2696
4e8cad1ddf8145e68b56b4fc79b61637,SP,43.13,1,2727
8be45a1114ff0e79615f7b8189aec7df,PE,43.08,1,2675
77a8648e1307e78ab3252b2e6e5edfb6,RJ,43.08,1,2699
90f2f00e590c8683e41a97fb88328691,SP,42.88,1,2719
ddfd821febf66adbfdf21542a5358209,SP,42.87,1,2675
3e3abacd0cc5ddab9352b2b9cc3bfab6,SP,42.86,1,2687
b6b4c738e48fb058587a65d8217053dd,SP,42.86,1,2713
7d7e1a20038b10bce939fe27b99e400f,RJ,42.79,1,2723
ed3f4ba1e8981bd3773207b41a9de82b,SP,42.77,1,2669
fb37886bcb6e4fb244044d8af4100030,SP,42.77,1,2718
12102aca8872f8686b300f9fc8652a76,SP,42.77,1,2744
4b5dadfae21195ed5199f650ebc1fb36,SP,42.77,1,2676
b5fe6ca1e7daaa6c628f5fc1e3180b31,PB,42.76,1,2670
db691e513b00588d4422c37c5e9e2dbf,SP,42.67,1,2662
b10b53dacf64f37db15bdc334d3adf3a,SP,42.51,1,2720
425793dac84f3a20dede5cd61cb46d4f,SP,42.51,1,2669
b12c5e5e31a5b8f0035560c564330dce,SP,42.51,1,2666
d824df6cac5ce0f5ca789b0973ffef94,SP,42.51,1,2687
a484c1d24719b320e17bd74f602a32e4,SP,42.51,1,2720
03f21d23b93b0baba743e57d5ad14604,SP,42.5,1,2713
03e4aa263433c6741b5d22e28272c520,SP,42.5,1,2661
d141bef69235870b48ba805820c3bd6d,SP,42.5,1,2723
27b748850fafeabfd7f089e4969744b2,MG,42.44,1,2726
83c18022e9410bf06c04af875c73d934,MG,42.44,1,2689
0e96da78f43bec2f07c7971bb4d47a52,SP,42.4,1,2655
77dab9ef60e95dafb7555bc0f556df40,SP,42.4,1,2660
03d01c3308507d5d861af0d89b65beee,SP,42.36,1,2726
6a7c981e814eb0d050b3293ab8f41af8,SP,42.29,1,2709
c6f9b478f1fd8409f4220e7c2a0b35f0,SP,42.29,1,2733
b791ca57e403e3abe07c2955dcd7df8b,SP,42.27,1,2683
c24638e1ff5efad8e21f689d7a1f0c6d,SC,42.27,1,2665
40d7f7d53e5b1e2ecbfdcaac7961530e,MG,42.22,1,2692
e29db470e294c6f8adcf5371d3c5ad07,SP,42.19,1,2725
27d17a6fd27ee999a02cd9b9d04c0ee8,SP,42.19,1,2662
a5c9b12d231eb4f71cca7a5a8feff095,MT,42.06,1,2687
5f46e687a5c82cb1eda593739430f16a,BA,42.06,1,2660
26c8098256a9f305d2d7238204f5642f,GO,42.05,1,2730
61394198d41ef8190da8913ab2f9c168,SP,41.99,1,2661
c042e442014d7c8c275bc42cff722a85,SP,41.98,1,2654
18f711d8d5d66c0a2d470f4b851e8038,SP,41.84,1,2709
dbb2d80e2dc498f05127173933a375fc,SP,41.76,1,2685
8c5b2197015c09449bd9af3db8405e9c,SP,41.76,1,2654
49fbad4fd44bf061db521927312ac8f5,SP,41.5,1,2649
10ca73ac5ed8435f7b43afcddf1c79ee,SP,41.28,1,2747
a642a541c31931ec96b37ddef53a25c4,RJ,41.27,1,2671
66fcb6f0f49b90ee0fa8a4dd575ccf50,SP,41.22,1,2709
2a417f0f0717eecc940b00012978be4e,SP,41.2,1,2711
b6317eb78e7d6d293e62bb1c60f3c979,BA,41.0,1,2683
69c4c800716e7c23bbee20075aa55f6b,SP,40.97,1,2670
5d06fd4fdb616f12e46181efe64f317a,SP,40.97,1,2670
c2e3e1fe1f1aed8b4166ef1f6fcc5115,SP,40.97,1,2664
09a6d481d28965b838840b78bbabc13f,CE,40.94,1,2728
26b68bc7d54ca728caeeeaf3cbc97827,SP,40.89,1,2718
b2c14a4ba338f57692c8a8afcd85f141,SP,40.86,1,2675
15397786b3c38d34b68114c1d4c012b4,MG,40.84,1,2746
cf3901625675486ec08d60d5fa7bb1cb,SP,40.81,1,2676
78ff784a06d3925ede271f892dd08547,SP,40.760000000000005,1,2656
deb534c4ce5c2d8ef23f386321389079,SP,40.76,1,2673
782de7052ff8ec3f9770843c3fbfd8bb,SP,40.76,1,2708
c5e12d2d7ee8c109332c67b445d5b32e,ES,40.45,1,2741
07bfe0aec1af7b20ba9de14bca33b0f9,SP,40.39,1,2742
36ba36f9ad40d562a0e6a61c9ea02974,SP,40.38,1,2733
a5f4652eea211b3fcf3c2bf98d491e32,DF,40.36,1,2732
8beaa2764a9880bd5dd4872d4c49c9dc,DF,40.27,1,2718
e6d617c1fba954faad8b4a49340aa91b,SP,40.27,1,2659
5c8ef9c2247f72b079fc88ce53e7ce41,MG,40.27,1,2687
ed651737e2a85a653a4dc3a2dc2689e3,MG,40.25,1,2708
b70daefdff79ef359e203f7cc2eff2fa,RJ,40.25,1,2689
f8cb25e9d5e7200ee03dc9f1f51f197c,MG,40.24,1,2726
9ce91004696bebf1883c57d74ecce489,GO,40.24,1,2716
76c360cc7f0388671ee89736e7a581b8,RS,40.24,1,2697
e9a36d6f6bd1882063e07d44c5eafcc5,ES,40.23,1,2731
67817eb4255687172606062046a0c192,MG,40.22,1,2727
002b24cb2cd0c3e575040dbd278885e3,MS,40.22,1,2747
99bc5d1633f1125d6913e8922a61b95e,PR,40.17,1,2697
f48f0e3bbe7fa6985141518b1d7264ce,SP,40.17,1,2667
34b3b3f183f9d4bc8f747fd07e34245b,RS,40.15,1,2657
b0da8feada4c6c91411715ee38b551d9,MS,40.13,1,2744
ec4ec2c0dab7654bfd6beaa39e319f50,SP,40.13,1,2737
629ce319646ea85f733c21603bf3609d,SP,40.04,1,2708
1726600c085f65e9200ef2b46f28c58a,PR,39.97,1,2691
c9a824a14e99ee53a9a79571819b6faa,SP,39.96,1,2724
7f72f62adb974dc47f0139f5c09b1243,SP,39.72,1,2675
a955de2289dd1f2a6d80df6b565860f1,RJ,39.62,1,2670
ba0b8884d1b2e367c211fc51cf96bd4d,SP,39.48,1,2712
24919b72996bb428094aac6b57ff53de,SP,39.48,1,2668
89cc6bc87c7d96b36dff1b1c1233e884,SP,39.48,1,2710
92422ec9b02504c4d12eecce874990bf,SP,39.39,1,2729
