customer_id,state,total_revenue,frequency,recency_days
e57c26f7888cbed458512dd2b53d7180,DF,175.77,1,3034
0a160d7838c9baf60991f2b623ea69ab,ES,296.71,1,3034
f0b50609da2dc387b638762a458aaf84,BA,458.59,1,3034
e4d617cbd4195b7885dc29d5ea5dccfb,SE,396.2,1,3034
2aabe8a2ff4e13dab250d5d8c130c8ba,RJ,839.39,1,3034
7743a320b133a0703f259bbabadb47cb,SP,101.35,1,3034
fd709023690c423c8e83bab1d36cd8b1,DF,175.84,1,3034
4a0430234a732034bbfc3584d8821339,SP,194.74,1,3034
ec56b6bee3c781e39de8d735fa29f1c7,RJ,1506.68,1,3034
83f98a31688d3ce5de0bc10d5c375ce0,DF,218.35,1,3034
c40a784c17fc33789c6778125abd1fe7,SP,55.0,1,3034
7ecab6f3f9ab08d676b6b9984779c9e0,PA,183.43,1,3034
7d2b61cc089a1692568ad66cd27c8cbc,SP,322.58,1,3034
c0cfd65a6d4bd318ef871d81a9f387e2,SP,171.4,1,3034
2e57077784d12251789b2742d5291ed4,SP,317.8,1,3034
a77fbe2826d37bc0d1c1965291a08956,SP,200.74,1,3034
9e10bfe5eb4c55263654f22bfb0af9b7,RJ,91.06,1,3034
8f0fe181279a14f699d672200fe13d92,BA,688.47,1,3034
713be237a62bf47f7bc3acb21f0f41eb,SP,187.65,1,3034
1f1bbaae6c594001f1baac4d5823a4b9,DF,112.43,1,3034
5f79f446984a2ba4f1cb86bf26f3ef64,BA,257.02,1,3034
530220145a68ef57f0cc54faf1061f8c,MG,109.29,1,3034
01ec27f833d99e889b944c5112addff9,SP,142.46,1,3034
df0cfe25bfb9db0e491a9791fafe70ec,RJ,605.85,1,3034
3b56e7504b277a496c1d893d7e9ebac7,SP,403.27,1,3034
56e7899b07b9a515442d8855a6e049b3,SP,137.44,1,3034
c51460dcb59443d89846e238653f6002,DF,115.05,1,3034
bb770c5def3cd3c1c16e76579a614abf,RJ,65.05,1,3034
384de3712964dac9608be5ca37617e39,SP,83.4,1,3034
7b433ce132416a12007e29dcb1a01ce9,SP,194.48,1,3033
64b53c7458ab57816bc16da6aa6ab1d8,SP,194.56,1,3033
051d8948abf627dfd3483f6bcdfbfa5a,SP,187.25,1,3033
9ba193141c17b861884c09393ed712eb,SP,234.56,1,3033
51178a6360e9cecbcc2ac5e4bf423883,RJ,69.03,1,3033
270c23a11d024a44c896d1894b261a83,SP,161.32000000000002,1,3033
46fe482962bcd675a787c168a83c5fe7,SP,215.01,1,3033
890756905264b648874867f666812c4a,RS,279.59,1,3033
7d27a8bce87ed5709757912115ec8afd,SP,307.73,1,3033
628c270864d9dfcec3756dcd5632bf3a,PE,67.89,1,3033
c942c48b7bf94f498a87c761ed85d610,SP,128.83,1,3033
7a9e4631c3fa2487b3a4d1a9becf3701,RJ,87.88,1,3033
2ada6f578b24b6034e1658a3ad15a4c2,RS,222.24,1,3033
2136617aef9847db1501b8fe29cc9247,RJ,126.53,1,3033
4c29da720594564093d90ef9c34144eb,RJ,139.36,1,3033
40da9a7b799e50dd20d3866e59ea7156,MG,94.78,1,3033
8e2ca602bd712bb232afd470752cef62,RJ,102.37,1,3033
5b8c0cfaa1c0eb993a464dc9d9d0384d,RJ,174.0,1,3033
5473f5784ea911c98ae1da72138f37dd,GO,105.28,1,3033
35a4e68b2dc968a52a8ec8f87f9d6501,SP,143.24,1,3033
62bca519972bb00e4d383b445f66f1e5,PE,98.32,1,3033
d33b250cb9b08d63736d711cad71cc52,RS,98.23,1,3033
370229d420ad45925025e146e0e6376d,MG,160.22,1,3033
08972c9a494a9ed1a7a73df4d0bc5b58,TO,123.14,1,3033
c6a8ad7ebe9290d544f7dda8c1492bde,SC,192.49,1,3033
9a7a057f5e9560593d21cf17220b04b2,RS,177.68,1,3033
778cff46897ef1ea3369ce789960b2c3,MG,147.15,1,3033
ce5b62e98a5241ad9d691700a0b0c47c,RN,62.28,1,3033
c333f1bb63dcb3a4c67408e7337e30c8,SP,478.56,1,3033
7ca7b507bcd23c39aad8c8b60041567b,AP,232.84,1,3033
17089785734f497b2cd404fc39932fda,SP,212.59,1,3033
e6c3e6109e9f372ef5b6544b2c34e030,PR,231.27,1,3033
4700d1a6f247079a2e60dc883b4c0c16,SP,215.01,1,3033
3bd4f41537ca88b0dafb14f5760a5f29,ES,105.28,1,3033
67963c9d23067c44d4095d9a185da880,MG,105.28,1,3033
c6fe189efa0b5b86e8df534630a6f051,SP,57.8,1,3033
dbbdd5da6d15f24d7d00b601170a15c0,SC,97.76,1,3033
ed075555bbf25bf595005c1f973b136b,MG,226.24,1,3033
bb539015ae0ed4d191977a6ff3a2005a,RJ,205.75,1,3033
7681b6f030e2fd99e790f9778da57c12,SP,675.03,1,3033
2d6301078516b5eeb178587aa089841c,RJ,175.28,1,3033
743c1d91eb910917739b0713540a43f0,CE,124.05,1,3033
84fa5b5f1af3af75e2e44452c296e41d,MG,146.01999999999998,1,3033
29327856bac6f048fa117113f9270b92,SP,64.28,1,3033
b200f456b569cac0119c515ae68e36eb,SP,102.03,1,3033
4c1314fc282ec22da807d1a7a87f41d8,SP,722.76,1,3033
5f7587c3961ed679a9e4ac53be2fabcf,GO,194.73,1,3033
b5dd5010cf3b3b1178a8e596d7114266,MG,98.98,1,3033
8085ae0518357c1937622a6375bd5987,RS,145.28,1,3033
b8e481a0db2593829469c8536e52426b,SP,146.68,1,3033
cfbae2eff9ff8c8331a20155e3dbcc01,RJ,377.09,1,3033
39a31f3ad15691f349f86fb79840b223,SC,137.07,1,3033
183d6ae59de08a9f3a67e15c9eb6a00f,RS,820.35,1,3033
fad5cfec056b2a0c95c7ed673254e6c6,SP,102.03,1,3033
095e3c71150ecfd3408fcacac37fd762,ES,62.53,1,3033
b55d63dd330f6bdf9b925468c3bc71fa,PR,201.45,1,3033
f72661bdcf57a1ace81791c42c20754b,SP,57.24,1,3033
0762fdbf997feb435866a7c221086091,SP,224.31,1,3033
2dea3eaf6af891a8185552a24a2575b0,SC,226.24,1,3033
e625d447d6605488f6e7b8bba3024e08,RJ,226.24,1,3033
9a2f1f5c553900bf20b428c047bf35dd,SP,130.56,1,3033
714e71bea93777c3bc2580bcacbf68f6,GO,360.29,1,3033
35b6b3b06cd4b2101cfabfb5429dc028,RJ,65.17,1,3033
2681443bacf9d7fa015a0d37cdfc2657,PR,186.95,1,3033
beabad0a90f659fbd73b571183bab1ec,SP,117.0,1,3033
758f6f66809f7a95cbb073e8200f033f,MG,227.27,1,3033
346564320ecd94d8ef5ba883774304b7,RJ,271.43,1,3033
bfe5554fa64e090da51911511e22c72a,PR,116.84,1,3033
0d0157836ae407f0f9e6d9a512694973,SP,212.59,1,3032
cb50b742004760f7a5835600332c29b9,MS,71.15,1,3032
cc520e111caf2d8356003f5814dfb2f4,SP,192.66,1,3032
02385ca219b24812b4c7c65818e3b06a,SP,1020.84,1,3032
c8eaa92fb78e29a73b98bb005e08a45e,RJ,76.76,1,3032
3117f05fc361408aed349e8aee87d680,SP,185.89,1,3032
84f15ee8e1e136f0285a56df9f873718,RS,67.5,1,3032
b1f4f4e81ad76c9d2da73a73a8cef3f6,SP,97.37,1,3032
c734c901f7d73b653259fe705606a75e,DF,195.91,1,3032
0bd4cdb624200c39410664ca45d4ce25,BA,224.78,1,3032
499da3e498c2933ce31488deb6ed7810,MG,197.11,1,3032
dbb305170569978cff51fd1047ebb11b,MG,199.52,1,3032
a55beda9aafbcf83393646d566a06b86,SP,968.06,1,3032
6a1c413924ef359fa6e250b31387ff81,SE,465.68,1,3032
82218c42033c0f36f36f1c4fd3d7935e,RJ,86.15,1,3032
942e958857fd86d6a3ee59668ea1cdf8,SP,59.01,1,3032
97e26cefab033c1e46bee19ea8341fc0,SP,312.59,1,3032
a5f2d425e2eb223af541820f2621e0b7,SP,395.58,1,3032
c2899f72e06b9264f47a9b41af8ed517,RJ,58.1,1,3032
d48405717974e57f6a2037b675eda74d,RS,136.07,1,3032
60c51086268f90d369e02f41f53ebd90,MS,206.08,1,3032
f02b2fdb876bcf76b53082baed71b52e,SP,164.62,1,3032
de585d9d5ef9119705a445eb50800d81,MS,156.32,1,3032
abfa71d0fae78b8b69d691f25ca66c9e,SP,124.89,1,3032
6611182ab275e5093731c323e3805777,PA,57.28,1,3032
e1e9b9c2601f12c07d764a115f54f6fd,RJ,151.7,1,3032
a56444c78835591125f106e5e0e9f15f,SP,442.74,1,3032
a1a0692a3acbcfe9ec59eb2510936414,SP,77.72,1,3032
6361b9f3b85d41860bfa28292e052bde,SC,2480.58,1,3032
b591943cc331d449b1ac46c0df74793e,RS,105.28,1,3032
5bd6dfd802aad0ed86c9984ac51858e2,RN,105.01,1,3032
74756c0559cd1cc497e70925b040c013,RS,106.87,1,3032
19d12029252139d6480df2681d6111b9,RS,185.84,1,3032
e04ba865d0f1f8b3bfa981aef3f40eea,RJ,125.42,1,3032
1d5647bff95270b378279649cf42a8c6,RJ,262.69,1,3032
93d7698c4b1a642da516347f577c4686,DF,77.57,1,3032
967dda13a14683fe2fbcc6533e74a2c7,MG,111.02,1,3032
b4533ea6278d554a6be38cd324930625,SC,256.48,1,3032
671c88e6f743e984ae2f877fb66e1a1f,SP,303.86,1,3032
cb5173b3036a9c3673dd55615fdb8083,MG,276.14,1,3032
dd2da85964bbf3fb09d6c632445137a2,MG,167.42,1,3032
8d449ef5d6b9c0e61e27917b778db8af,RS,57.1,1,3032
9ec2c81dc030f60a772531d121ec6344,ES,242.08,1,3032
a44a037a63d6afc0e4e241e95abc4fc0,SP,102.12,1,3032
0bcefb6bd3a890ffc5ef5f2573cee9a0,SP,454.19,1,3032
a79fd52fe8c942a0041742458df8cc62,RJ,212.84,1,3032
02822ed21b96d3da2f2b7acad6b0d9e0,MG,392.27,1,3032
b0ee8556e582109b7666d96281195059,DF,133.2,1,3032
9e8988f5e00495563b04c5d85a18ad44,SC,136.6,1,3032
171c5523ee56a47b6494aa15fd84acf8,GO,64.0,1,3032
03058eb4c0764d7c06ca841cd71ba6f1,SP,56.78,1,3032
6cf9369731b3d671fa5e5cb0d6d58f72,RJ,518.56,1,3032
ab90b458e3b80fa071ad72e10a69ebd8,SP,178.34,1,3032
ef6d866cb6bad171b3286fb79a281660,ES,191.78,1,3032
842d0a578fc9965acb84ea548c9f1a64,RS,198.95,1,3031
da9a7d8638644b34c6082c716a565cd8,PE,178.34,1,3031
d5423abe53211c09b861749714edf109,MT,79.56,1,3031
5330f5a23582088e76c45d14a5987783,GO,328.74,1,3031
54f755c3fd2709231f9964a1430c5218,RS,60.0,1,3031
cc41c8de84aa86dddc709eb5633946c1,SP,199.58,1,3031
87cedb842a784e3a1093f953da01afd4,RS,208.01,1,3031
5aed239a8964c9d4307c5f47c0d81132,SP,120.51,1,3031
091dbef0456b5c849a59e36748382ebb,ES,460.86,1,3031
0c61d5a89f3c2614ad54d1db39a03186,RJ,66.74,1,3031
6efcca147ec1fcf0dac4e4275f8dd159,RJ,116.94,1,3031
8210d932dc0ae881df69bc694b290b7c,SP,127.12,1,3031
c1fc54fe404b87306c70b6ebc8dff004,RS,195.93,1,3031
a3fa79be46fc7b8b303aa2ff07e92c80,SP,201.99,1,3031
38e7bc65880a2256fd6496257dd42ae8,RJ,54.7,1,3031
808dadb433aad1c6a2a45dcf10fb69b2,RJ,54.7,1,3031
bb0035159eb7f8b3caa5285dfd1eb1a5,MA,148.2,1,3031
7db05161725ac1df6eb73ea54ee0008b,MG,91.28,1,3031
5e2ad1cfbbd5ff1eb07d7612befef8d2,SP,59.36,1,3031
d382ad6bb56286079ce115ea6d4db527,SP,59.68,1,3031
e558a99543d50f390898597de98fd6a9,SP,143.93,1,3031
b15c0c3759725fa232822a4ac78f5f6e,SP,83.41,1,3031
e038b560ab54ed1ba07d03cabe859b7d,CE,147.28,1,3031
5511a7cbeae2a3a17ce3598944a5793e,SP,223.3,1,3031
52dec57d26ea560ce974dc4afdfd21eb,PR,137.07,1,3031
17d3670bca39b5c4cf9b10007975cbe3,SP,143.76,1,3031
e01d5f8990870a514c5a86cce2de155e,SP,103.55,1,3031
8baa3f2de2bb64b697377a0b98aa2dfb,AL,315.76,1,3031
20c678bfce3c8252288f70dd2bee5e51,PR,128.9,1,3031
5bd0f7fc46098d240d44f74e5c4bbe48,SP,155.63,1,3031
9e2a7ec851f933a42a84621ae1ed5922,DF,71.14,1,3031
f84175c9fb5800838c57a1676f9d9e29,SP,69.24,1,3031
71515ae407f2e4dd8ed76ceaa7cb6590,PR,87.7,1,3031
617e1944b266fe4d06e91d9c2cf8a900,PE,184.52,1,3031
f22aca6ec39e20888a279ee104039b32,MG,65.11,1,3031
1c72b1dd375ef8c7db973309f930fb5f,BA,230.52,1,3031
ba53e87622e90e0a905d871c0c8d53af,SP,258.06000000000006,1,3031
08bf6fdcf141c77367584ad56a79909f,PR,75.85,1,3031
33769b3c776634c84e4db64526bb4b4a,SP,552.18,1,3031
ba9928beabf99b1e9b2a2430c83be5c7,MG,273.54,1,3031
782814abe8d16073509294a1de1ffe0d,DF,67.62,1,3031
45bc65e83bcb89103f2e5bbe2e429510,SC,270.23,1,3031
0adc4805de3051fab8d98080c6cb2775,SP,410.95,1,3031
f064acc39aeb7321f5ed06e19164ae60,MG,55.1,1,3031
7e11d711baa0e9e75644f517fc0fc9ee,SP,263.15,1,3031
e9fd1771e8a7e1f2e502b27b061b15b8,SP,297.49,1,3031
928277e1b8ac8d887b866c84bc63b93c,SP,290.65,1,3031
62b59a64eb786a96516229b7f3612c72,RS,153.07,1,3031
5dee3e7c6309f7edd5ddab8816456cea,SP,66.32,1,3031
30b882d792e7c674b96146e7a4854316,MG,185.93,1,3031
44f12cde95ad6d10c0af01a0bd4558f1,RS,138.08,1,3031
385eb3be53ed064c17035d8c92a36d16,SP,215.01,1,3031
26280c295879b204d2d3c0452e0fed88,RJ,142.5,1,3031
5c4795c07c0bd317adaf7406327bbfa9,MA,205.81,1,3031
9734ba42a6232a561918467cef0c6d7f,RJ,125.88,1,3031
95425cd5d47d6f05ac54dc500abe1eeb,RJ,126.02,1,3031
ee88732c377e0bfe78e70b7e42cfbc26,PR,139.31,1,3031
73a8c93b316350e98f0d0804293f2c27,RJ,61.69,1,3031
27e2ceef372b20fbe0d5ba59a14a18ea,RS,255.42,1,3031
5a9e2ef7d42425c3967d5d8720449ceb,SP,111.65,1,3031
e448981d531c5708df0b2dd15692d246,GO,476.97,1,3031
390737ff44f32b4b03dc589ed323debd,SP,97.79,1,3031
a54c7810d4a0a3563f11fb6ce6acf771,SP,243.01,1,3031
c4f85e8efc551ef14fe98c72a3c76bd8,RJ,71.14,1,3031
37b1a6ea6445f0a22764e0f929913917,PR,195.91,1,3031
7c08087045374bb1d3d72120ba4f1cc6,SP,158.74,1,3031
940fb59dede76bb3ca6585086a7a08b0,SP,210.29,1,3031
64e1c7bcb9dc43fff8d80a10ef119e0f,SP,509.61,1,3031
fbfbc2a596dcca8c7829d9d24787c232,SP,215.01,1,3031
2b77197cd07fdc2b3f32e1fdbe1fcdc9,SP,97.79,1,3031
1087c2f0be56cb7332e81555bf4ef863,PI,191.11,1,3030
217caae919f80154b36236bc0db9f9b6,MG,79.41,1,3030
d0a06220865cc230d39188471bffd4f6,SP,96.7,1,3030
cd5d029f3793dce60e4dbac49e2f4cd1,PI,114.26,1,3030
7a599dba82fb26f7c6647b863dfc500d,SP,161.54,1,3030
065c7a8b3b3dddc203172b872a313275,PE,188.2,1,3030
2a851126045f8187455b0184079abcc8,MG,237.94,1,3030
9f01f4bbdd9ec6f633d823f620431444,SP,719.37,1,3030
33be5c7b3301e5729a5fa7101700a5cc,RJ,215.56,1,3030
70814f917907de02bf3b0803dd173782,SP,130.56,1,3030
213c1279a8968f4d1b8c277c499a09b9,SP,217.02,1,3030
e7465fc1fa500a0b3aaddf34f956ea5e,MG,69.31,1,3030
0630f4893eec49ac76256eff922b792c,RJ,158.99,1,3030
968a920243024c3cecbae5fe32c17d19,SP,155.64,1,3030
5699303b3e4abfe339a1fdf93b8ab014,SP,145.88,1,3030
dd45b720dccd7bfde7eecaf8974ef691,SP,102.03,1,3030
789b8433c57dda539d9fe65acc4f001e,RJ,149.54,1,3030
c2aeac174bd1b011b11f03cad2a9179a,PA,132.97,1,3030
06fbbb4b3c723e6f7023671729bdbb4e,RS,148.76,1,3030
94203a446c1b46b5ac95b0aaf7221804,SP,225.21,1,3030
28b6a58f9e82d9982327e7776bff2e47,SP,146.68,1,3030
b7e08e844dc1417cf4f338c401fef8c6,SC,199.44,1,3030
74b11dc07b7ada632fec73288a416ad0,SP,72.99,1,3030
87667804fc0efaebf2b4f39cf591c580,MG,286.32,1,3030
cb389847793403afc3326a7036bd58ec,SP,115.04,1,3030
aa0fbd830c89acc3d79d311ff43d0920,PR,164.26,1,3030
a45582c0ba251755a37d0f41a590b7a8,PE,192.98,1,3030
9c0d915161e62f50f04235c9fafce51b,SP,242.49,1,3030
29c1c04f23c6bce0dcb959418d6e0820,CE,197.25,1,3030
c46720f5a60dadde920c6d90014317b3,BA,290.76,1,3030
dc0617ac29c280d79e4e2930274342ed,SP,275.11,1,3030
9840a2dfc996cade0dce0f64be44ecb8,SP,186.84,1,3030
d7bcf7eb4974e8da00d2107856aa0f5a,RS,218.64,1,3030
3bd73d184f96fc1f26896de888b43819,SP,244.14999999999998,1,3030
b5bf04c0617d88858f44162c08c80a3c,MG,280.63,1,3030
b22ca1cb1efb9b7b3dadf51aae18d481,MG,153.2,1,3030
cdf78a4b4403020ccadf1c716f28e89c,MG,148.15,1,3030
9c51cb0ca16bb31566de2d788653616e,RJ,107.78,1,3030
350800e876179dd0dfe093a6fcf0789b,GO,107.78,1,3030
c767ed260a0d5e6ed16542c0cbed4dcf,GO,636.74,1,3030
edd24957d66c8ce27cdf701398661cc0,RJ,175.77,1,3030
d98e2b868083ab7e97b60803d6b805c0,MG,387.85,1,3030
4d8191b1fc062213093ebf08904026d8,RJ,136.08,1,3030
ea23ab6bcf9413b8841a1a69b9af0686,SP,312.59,1,3030
fecd194256ab742769c2e9ab4cf961e7,BA,65.14,1,3030
093c2d35fa85b871eb936417a82a1ad2,BA,158.08,1,3030
b530602df3f48aef3e77fbd04fb331a0,MG,99.32,1,3030
bd7dc1694b09e3cef45723eb8a5d579f,MG,86.73,1,3030
5a79df8ba29b9929e31e7afa92757ea7,RS,74.07,1,3030
652401990964326fac92dbdf8ebd673a,PR,522.28,1,3030
38b0aa764a4c901d432e2d830b2c588c,RJ,134.59,1,3030
659dbb4ebaf7a20e6b542adcc862c6f4,SP,133.35,1,3030
bdae1c8fe3cb5924d3ffb3f2887d2236,MG,136.07,1,3030
bebb9511585f29e23eddf2394cd9e3c3,MG,174.14,1,3030
9feb16b98e76be61499a57c2ff685f5a,RN,170.94,1,3030
0deccd2553f62773fa2c8fc5911b4afe,BA,107.07,1,3030
b1bef5a3f6ee5d089f813bc55dc3d73c,RN,141.64,1,3030
4e37f00d687d9dbb17009dea9767b1e6,RS,149.65,1,3029
3ff1fd17fdf072b568d67bbb73859d31,SP,97.78,1,3029
d7316275d71440d2ac7993048c3b3428,RJ,134.04,1,3029
06bf27b49c6c26aa688482c2f76ada5e,MG,87.24,1,3029
3cdc0173943f051e46d6f1d616a70609,PR,104.37,1,3029
b2debe4651838a3396be94a0471a5912,SP,103.55000000000001,1,3029
399d9ae24a4f182cdae8cd53a644a958,SP,229.24,1,3029
4da2c9c807e40ef2c7c78cca34ffa0f3,MG,214.38,1,3029
fa39cf8c2435c92c664ebb635024a56e,MG,242.03,1,3029
de7d8ea6e5d44f6cf363c95aba118de9,SP,337.9,1,3029
501d2b1bc552e31a3612c5014aa72255,RS,166.59,1,3029
8b35e4a7431b76d4db63a90005964125,MA,151.91,1,3029
2366d8efd1501a7983ee949c05a7d2d8,SP,130.56,1,3029
7dc8706230ce123ade4d311a407eee19,SP,514.6,1,3029
79984707b6d7059f01e633f935b6f352,RJ,61.91,1,3029
6dc8989e7dd66019f9c1f24a61b092fe,SP,111.19,1,3029
1ef52dc13ef0e0f4b614a916cb5b1d0c,SP,241.19,1,3029
917e5d5ee73f29968165ba1553fbe669,RS,138.16,1,3029
90af4933b09c472f006bde067530f672,PA,1122.86,1,3029
8399720f623af70e646594b6364ebd7b,SP,609.27,1,3029
f5c0508d514341f2b2f4d2820f9aae88,BA,145.24,1,3029
ca5ad2e5560559059de5a5f5692233bc,PR,175.86,1,3029
9027b069d034d8d8f7cf1f9652ff702d,MG,190.12,1,3029
be5b277d10b30185c23cf7a5b8a03d27,PR,209.3,1,3029
cf69cc8de5f38d6fe0865a39d4b35fcd,SP,137.13,1,3029
7468faf86269782bb3b6c30713954d28,PB,245.84,1,3029
9d9cfbce48737214f23bf294daf3c6f7,SP,213.06,1,3029
30ebf7033f1100ae236b4363890b1aeb,SP,78.76,1,3029
19af3b88c973b50b29266c10687fd137,MG,231.27,1,3029
f57991014cde59432cc7c71901b1f32c,MG,172.3,1,3029
003cb2c7ce25d8af8556fb456f903546,BA,420.94,1,3029
79c79e48306a6e400f3095ef216acf8c,SP,243.01,1,3029
f2bd912dcfcf35f4ed1c60688bf4705d,SP,68.89,1,3029
4537e1008a9afab2213beb76df625f95,RJ,107.78,1,3029
efa9c1017b6b7dc094571e2678e972d6,SP,96.88,1,3028
79de9d85491851885fea90dd77892073,MG,128.2,1,3028
48e25340f98151add48a2cfe2e944310,RS,218.96,1,3028
d1b19221b806907480971467a31a755b,RS,227.27,1,3028
d49f34488544f5673224c7b359f4a17a,PE,177.38,1,3028
9bd4ec3645cb38780110176b72910976,SC,182.8,1,3028
18e4cf8ae0545fde9da9e42f9b4e9d90,PR,87.05,1,3028
b1ea2dbdd918e521d2337bb77fb335a7,MG,137.07,1,3028
ab8f9b7ac7fd6927c569c0233a6f0633,SP,151.81,1,3028
f9007ee30213220b3ff3e9905081521b,SP,82.73,1,3028
6e9fcf097dd6735e0b0462052b83e936,SP,106.69,1,3028
671c1bf5104a25f2236a59f5bc24bc32,PR,636.74,1,3028
154c4ded6991bdfa3cd249d11abf4130,SC,123.0,1,3028
9995cc856683665967a71bbfe006e939,SP,106.72,1,3028
7d0203db3e58631b2b611c169467acd0,MG,295.81,1,3028
c99b00c3b4053a8a6159264ad625dea6,SP,79.47,1,3028
e61e3c71e8e35dbf0a4df24769a0cf7a,SP,111.01,1,3028
97acc79130760aef0e4167209d229e9c,MG,1066.86,1,3028
9b605f1eacf9a8ba0a7902464d6c884f,SP,117.13,1,3028
6afd7ac9a8acbf196c1a0ee4b0e75046,GO,85.24,1,3028
df2589f419382084e51fe8b2215c10c3,SP,154.58,1,3028
98194ea82cd33e0875838cd51faf7e07,RJ,75.65,1,3028
